doi,dataCiteClientId,dataCiteClientName,publicationYear,resourceType,title,publisher,createdAt,updatedAt,isPublisher,isFunder,haveCreatorAffiliation,haveContributorAffiliation,isLatestVersion,isConceptDoi,matchPublisherRor,matchCreatorAffiliationRor,matchContributorAffiliationRor,matchFunderRor,matchPublisherName,matchCreatorName,matchContributorName,matchFunderName,inDataCite,inOpenAire,inOpenAlex,inCrossRef,openAireBestAccessRight,openAireIndicatorsUsageCountsDownloads,openAireIndicatorsUsageCountsViews,openAireId,openAlexId,openAlexCitedByCount,openAlexReferencedWorksCount,titleWordCount,referencedByDoi,dataCiteClientType
10.60692/sdahk-daq94,iapx.bsycxq,Greater South Information System,2018,Text,Intricate tunnels in garnets from soils and river sediments in Thailand – Possible endolithic microborings,OpenAlex,2024-07-15T11:44:59Z,2024-07-15T11:45:00Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,15,,repository
10.5281/zenodo.12749011,cern.zenodo,Zenodo,2024,Other,Requirements Similarity and Retrieval (Additional Material),Zenodo,2024-07-16T09:19:27Z,2024-07-16T09:19:28Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,6,,repository
10.5281/zenodo.12799595,cern.zenodo,Zenodo,2024,Report,A.2.2.6: Validation of the fitness of purpose of the performance assessment protocol developed in A2.1.4 by demonstrating its applicability for 2 terpenes using TD-GC/MS/FID and the static standards produced in A1.1.2.,Zenodo,2024-07-23T09:29:11Z,2024-07-23T09:37:21Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,31,,repository
10.5281/zenodo.12799594,cern.zenodo,Zenodo,2024,Report,A.2.2.6: Validation of the fitness of purpose of the performance assessment protocol developed in A2.1.4 by demonstrating its applicability for 2 terpenes using TD-GC/MS/FID and the static standards produced in A1.1.2.,Zenodo,2024-07-23T09:29:12Z,2024-07-23T09:29:13Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,31,,repository
10.5281/zenodo.12799652,cern.zenodo,Zenodo,2024,Dataset,"Dataset of report ""A.2.2.6: Validation of the fitness of purpose of the performance assessment protocol developed in A2.1.4 by demonstrating its applicability for 2 terpenes using TD-GC/MS/FID and the static standards produced in A1.1.2.""",Zenodo,2024-07-23T09:37:20Z,2024-07-23T09:37:21Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,34,10.5281/zenodo.12799595,repository
10.5281/zenodo.12799653,cern.zenodo,Zenodo,2024,Dataset,"Dataset of report ""A.2.2.6: Validation of the fitness of purpose of the performance assessment protocol developed in A2.1.4 by demonstrating its applicability for 2 terpenes using TD-GC/MS/FID and the static standards produced in A1.1.2.""",Zenodo,2024-07-23T09:37:20Z,2024-07-23T09:37:21Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,34,10.5281/zenodo.12799595,repository
10.60692/22ekw-de486,iapx.bsycxq,Greater South Information System,2022,Text,"EU Cybersecurity Act and IoT Certification: Landscape, Perspective and a Proposed Template Scheme",OpenAlex,2024-07-30T11:06:53Z,2024-07-30T11:06:54Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,13,,repository
10.60692/sn6t2-12c70,iapx.bsycxq,Greater South Information System,2022,Text,"EU Cybersecurity Act and IoT Certification: Landscape, Perspective and a Proposed Template Scheme",OpenAlex,2024-07-30T11:06:53Z,2024-07-30T11:06:54Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,13,,repository
10.60692/dtt6k-twc45,iapx.bsycxq,Greater South Information System,2019,Text,MBRP: Model-Based Requirements Prioritization Using PageRank Algorithm,OpenAlex,2024-07-30T11:47:17Z,2024-07-30T11:47:19Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,7,,repository
10.60692/x9pm9-zta52,iapx.bsycxq,Greater South Information System,2019,Text,MBRP: Model-Based Requirements Prioritization Using PageRank Algorithm,OpenAlex,2024-07-30T11:47:18Z,2024-07-30T11:47:19Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,7,,repository
10.60692/9ydk6-dnp87,iapx.bsycxq,Greater South Information System,2021,Text,Shared Mobility for Transport and Its Environmental Impact VeSIPreS: A Vehicular Soft Integrity Preservation Scheme for Shared Mobility,OpenAlex,2024-07-30T12:16:09Z,2024-07-30T12:16:10Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,18,,repository
10.60692/bkn92-5sf53,iapx.bsycxq,Greater South Information System,2021,Text,Shared Mobility for Transport and Its Environmental Impact VeSIPreS: A Vehicular Soft Integrity Preservation Scheme for Shared Mobility,OpenAlex,2024-07-30T12:16:09Z,2024-07-30T12:16:10Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,18,,repository
10.60692/r6kar-f5459,iapx.bsycxq,Greater South Information System,2021,Text,Effect of Annealing Atmosphere on the Diode Behaviour of ZnO/Si Heterojunction,OpenAlex,2024-07-30T12:32:21Z,2024-07-30T12:32:22Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,11,,repository
10.60692/zsvjw-96a66,iapx.bsycxq,Greater South Information System,2021,Text,Effect of Annealing Atmosphere on the Diode Behaviour of ZnO/Si Heterojunction,OpenAlex,2024-07-30T12:32:21Z,2024-07-30T12:32:22Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,11,,repository
10.6084/m9.figshare.26488319,figshare.ars,figshare Academic Research System,2024,Audiovisual,Additional file 1 of Dry gel spinning of fungal hydrogels for the development of renewable yarns from food waste,figshare,2024-08-03T03:40:04Z,2024-08-18T22:29:10Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,19,,repository
10.6084/m9.figshare.26488319.v1,figshare.ars,figshare Academic Research System,2024,Audiovisual,Additional file 1 of Dry gel spinning of fungal hydrogels for the development of renewable yarns from food waste,figshare,2024-08-03T03:40:04Z,2024-08-18T22:29:10Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,19,,repository
10.5281/zenodo.13310252,cern.zenodo,Zenodo,2024,Audiovisual,"JOINT WEBINAR: SUSTAFUELS, Three European Solutions Working on Algal & Renewable Fuels",Zenodo,2024-08-13T10:24:49Z,2024-08-13T16:31:56Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,12,,repository
10.5281/zenodo.13310251,cern.zenodo,Zenodo,2024,Audiovisual,"JOINT WEBINAR: SUSTAFUELS, Three European Solutions Working on Algal & Renewable Fuels",Zenodo,2024-08-13T10:24:53Z,2024-08-13T16:31:56Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,12,,repository
10.6084/m9.figshare.26650035,figshare.ars,figshare Academic Research System,2024,Dataset,Additional file 1 of The implementation of the substitution principle in European chemical legislation: a comparative analysis,figshare,2024-08-14T09:29:57Z,2024-08-14T09:29:59Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,17,,repository
10.6084/m9.figshare.26650035.v1,figshare.ars,figshare Academic Research System,2024,Dataset,Additional file 1 of The implementation of the substitution principle in European chemical legislation: a comparative analysis,figshare,2024-08-14T09:29:57Z,2024-08-14T09:29:58Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,17,,repository
10.6084/m9.figshare.c.6967166,figshare.ars,figshare Academic Research System,2024,Collection,The implementation of the substitution principle in European chemical legislation: a comparative analysis,figshare,2024-08-14T09:29:58Z,2024-08-14T09:29:59Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,13,,repository
10.6084/m9.figshare.c.6967166.v1,figshare.ars,figshare Academic Research System,2024,Collection,The implementation of the substitution principle in European chemical legislation: a comparative analysis,figshare,2024-08-14T09:29:58Z,2024-08-14T09:29:59Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,13,,repository
10.6084/m9.figshare.26713043,figshare.ars,figshare Academic Research System,2024,Text,Additional file 1 of Deciphering the role of FUS::DDIT3 expression and tumor microenvironment in myxoid liposarcoma development,figshare,2024-08-15T08:03:07Z,2024-08-15T08:03:31Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,17,,repository
10.6084/m9.figshare.26713043.v1,figshare.ars,figshare Academic Research System,2024,Text,Additional file 1 of Deciphering the role of FUS::DDIT3 expression and tumor microenvironment in myxoid liposarcoma development,figshare,2024-08-15T08:03:07Z,2024-08-15T08:03:30Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,17,,repository
10.6084/m9.figshare.26713046,figshare.ars,figshare Academic Research System,2024,Text,Additional file 2 of Deciphering the role of FUS::DDIT3 expression and tumor microenvironment in myxoid liposarcoma development,figshare,2024-08-15T08:03:11Z,2024-08-15T08:03:31Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,17,,repository
10.6084/m9.figshare.26713046.v1,figshare.ars,figshare Academic Research System,2024,Text,Additional file 2 of Deciphering the role of FUS::DDIT3 expression and tumor microenvironment in myxoid liposarcoma development,figshare,2024-08-15T08:03:11Z,2024-08-15T08:03:31Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,17,,repository
10.6084/m9.figshare.26713049,figshare.ars,figshare Academic Research System,2024,Dataset,Additional file 3 of Deciphering the role of FUS::DDIT3 expression and tumor microenvironment in myxoid liposarcoma development,figshare,2024-08-15T08:03:16Z,2024-08-15T08:03:32Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,17,,repository
10.6084/m9.figshare.26713049.v1,figshare.ars,figshare Academic Research System,2024,Dataset,Additional file 3 of Deciphering the role of FUS::DDIT3 expression and tumor microenvironment in myxoid liposarcoma development,figshare,2024-08-15T08:03:16Z,2024-08-15T08:03:32Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,17,,repository
10.6084/m9.figshare.26713052,figshare.ars,figshare Academic Research System,2024,Dataset,Additional file 4 of Deciphering the role of FUS::DDIT3 expression and tumor microenvironment in myxoid liposarcoma development,figshare,2024-08-15T08:03:20Z,2024-08-15T08:03:32Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,17,,repository
10.6084/m9.figshare.26713052.v1,figshare.ars,figshare Academic Research System,2024,Dataset,Additional file 4 of Deciphering the role of FUS::DDIT3 expression and tumor microenvironment in myxoid liposarcoma development,figshare,2024-08-15T08:03:20Z,2024-08-15T08:03:32Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,17,,repository
10.6084/m9.figshare.26713055,figshare.ars,figshare Academic Research System,2024,Dataset,Additional file 5 of Deciphering the role of FUS::DDIT3 expression and tumor microenvironment in myxoid liposarcoma development,figshare,2024-08-15T08:03:25Z,2024-08-15T08:03:33Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,17,,repository
10.6084/m9.figshare.26713055.v1,figshare.ars,figshare Academic Research System,2024,Dataset,Additional file 5 of Deciphering the role of FUS::DDIT3 expression and tumor microenvironment in myxoid liposarcoma development,figshare,2024-08-15T08:03:25Z,2024-08-15T08:03:33Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,17,,repository
10.6084/m9.figshare.26713058,figshare.ars,figshare Academic Research System,2024,Dataset,Additional file 6 of Deciphering the role of FUS::DDIT3 expression and tumor microenvironment in myxoid liposarcoma development,figshare,2024-08-15T08:03:29Z,2024-08-15T08:03:34Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,17,,repository
10.6084/m9.figshare.26713058.v1,figshare.ars,figshare Academic Research System,2024,Dataset,Additional file 6 of Deciphering the role of FUS::DDIT3 expression and tumor microenvironment in myxoid liposarcoma development,figshare,2024-08-15T08:03:29Z,2024-08-15T08:03:34Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,17,,repository
10.6084/m9.figshare.c.7203592,figshare.ars,figshare Academic Research System,2024,Collection,Deciphering the role of FUS::DDIT3 expression and tumor microenvironment in myxoid liposarcoma development,figshare,2024-08-15T08:03:33Z,2024-08-15T08:03:34Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,13,,repository
10.6084/m9.figshare.c.7203592.v1,figshare.ars,figshare Academic Research System,2024,Collection,Deciphering the role of FUS::DDIT3 expression and tumor microenvironment in myxoid liposarcoma development,figshare,2024-08-15T08:03:33Z,2024-08-15T08:03:34Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,13,,repository
10.5281/zenodo.13325087,cern.zenodo,Zenodo,2024,Software,VERITAS: Plaintext Encoders for Practical Verifiable Homomorphic Encryption,Zenodo,2024-08-15T08:21:19Z,2024-08-15T08:21:19Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,8,10.1145/3658644.3670282,repository
10.6084/m9.figshare.25853158,figshare.ars,figshare Academic Research System,2024,Image,Additional file 2 of Decellularization and enzymatic preconditioning of bovine uterus for improved recellularization,figshare,2024-08-15T10:44:50Z,2024-08-18T19:27:45Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,14,,repository
10.6084/m9.figshare.25853158.v1,figshare.ars,figshare Academic Research System,2024,Image,Additional file 2 of Decellularization and enzymatic preconditioning of bovine uterus for improved recellularization,figshare,2024-08-15T10:44:50Z,2024-08-18T19:27:45Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,14,,repository
10.6084/m9.figshare.26727874,figshare.ars,figshare Academic Research System,2024,Dataset,Additional file 1 of Initial evaluation of measurement properties of the Work Environment Impact Questionnaire (WEIQ) - using Rasch analysis,figshare,2024-08-15T12:37:17Z,2024-08-15T12:37:18Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,20,,repository
10.6084/m9.figshare.26727874.v1,figshare.ars,figshare Academic Research System,2024,Dataset,Additional file 1 of Initial evaluation of measurement properties of the Work Environment Impact Questionnaire (WEIQ) - using Rasch analysis,figshare,2024-08-15T12:37:17Z,2024-08-15T12:37:18Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,20,,repository
10.6084/m9.figshare.c.7261512,figshare.ars,figshare Academic Research System,2024,Collection,Initial evaluation of measurement properties of the Work Environment Impact Questionnaire (WEIQ) - using Rasch analysis,figshare,2024-08-15T12:37:18Z,2024-08-15T12:37:19Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,16,,repository
10.6084/m9.figshare.c.7261512.v1,figshare.ars,figshare Academic Research System,2024,Collection,Initial evaluation of measurement properties of the Work Environment Impact Questionnaire (WEIQ) - using Rasch analysis,figshare,2024-08-15T12:37:18Z,2024-08-15T12:37:19Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,16,,repository
10.5281/zenodo.13326701,cern.zenodo,Zenodo,2024,Software,VERITAS: Plaintext Encoders for Practical Verifiable Homomorphic Encryption,Zenodo,2024-08-15T13:01:43Z,2024-08-15T13:01:43Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,8,10.1145/3658644.3670282,repository
10.6084/m9.figshare.26488386,figshare.ars,figshare Academic Research System,2024,Audiovisual,Additional file 2 of Dry gel spinning of fungal hydrogels for the development of renewable yarns from food waste,figshare,2024-08-15T20:37:22Z,2024-08-18T22:29:10Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,19,,repository
10.6084/m9.figshare.26488386.v1,figshare.ars,figshare Academic Research System,2024,Audiovisual,Additional file 2 of Dry gel spinning of fungal hydrogels for the development of renewable yarns from food waste,figshare,2024-08-15T20:37:22Z,2024-08-18T22:29:10Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,19,,repository
10.6084/m9.figshare.26756125,figshare.ars,figshare Academic Research System,2024,Text,Additional file 3 of Dry gel spinning of fungal hydrogels for the development of renewable yarns from food waste,figshare,2024-08-15T20:37:24Z,2024-08-18T22:29:10Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,19,,repository
10.6084/m9.figshare.26756125.v1,figshare.ars,figshare Academic Research System,2024,Text,Additional file 3 of Dry gel spinning of fungal hydrogels for the development of renewable yarns from food waste,figshare,2024-08-15T20:37:24Z,2024-08-18T22:29:10Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,19,,repository
10.6084/m9.figshare.c.7240790,figshare.ars,figshare Academic Research System,2024,Collection,Decellularization and enzymatic preconditioning of bovine uterus for improved recellularization,figshare,2024-08-18T19:27:45Z,2024-08-18T19:27:46Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,10,,repository
10.6084/m9.figshare.c.7240790.v1,figshare.ars,figshare Academic Research System,2024,Collection,Decellularization and enzymatic preconditioning of bovine uterus for improved recellularization,figshare,2024-08-18T19:27:45Z,2024-08-18T19:27:46Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,10,,repository
10.6084/m9.figshare.c.7385951,figshare.ars,figshare Academic Research System,2024,Collection,Dry gel spinning of fungal hydrogels for the development of renewable yarns from food waste,figshare,2024-08-18T22:29:10Z,2024-08-18T22:29:11Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,15,,repository
10.6084/m9.figshare.c.7385951.v1,figshare.ars,figshare Academic Research System,2024,Collection,Dry gel spinning of fungal hydrogels for the development of renewable yarns from food waste,figshare,2024-08-18T22:29:10Z,2024-08-18T22:29:11Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,15,,repository
10.6084/m9.figshare.26777743,figshare.ars,figshare Academic Research System,2024,Text,Additional file 1 of Potential and goal conflicts in reverse auction design for bioenergy with carbon capture and storage (BECCS),figshare,2024-08-18T22:53:35Z,2024-08-18T23:37:08Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,20,,repository
10.6084/m9.figshare.26777743.v1,figshare.ars,figshare Academic Research System,2024,Text,Additional file 1 of Potential and goal conflicts in reverse auction design for bioenergy with carbon capture and storage (BECCS),figshare,2024-08-18T22:53:35Z,2024-08-18T23:37:41Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,20,,repository
10.6084/m9.figshare.c.7406586,figshare.ars,figshare Academic Research System,2024,Collection,Potential and goal conflicts in reverse auction design for bioenergy with carbon capture and storage (BECCS),figshare,2024-08-18T22:53:35Z,2024-08-18T22:53:36Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,16,,repository
10.6084/m9.figshare.c.7406586.v1,figshare.ars,figshare Academic Research System,2024,Collection,Potential and goal conflicts in reverse auction design for bioenergy with carbon capture and storage (BECCS),figshare,2024-08-18T22:53:35Z,2024-08-18T22:53:36Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,16,,repository
10.13140/rg.2.2.13665.31849,rg.rg,ResearchGate,2020,Text,Sandin mfl 2020 Kunskapsläge kring byggnader med stomme av trä,RISE Research Institutes of Sweden,2024-08-20T14:18:53Z,2025-10-21T17:31:30Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,10,,repository
10.60599/iers-ar2019_371,oryz.arsuhx,G1,2023,BookChapter,IERS Annual Report 2019: Reports of IERS components: IERS Working Groups: Working Group on Site Survey and Co-location,Federal Agency for Cartography and Geodesy,2024-08-22T09:55:30Z,2024-08-26T09:17:30Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,18,,repository
10.5281/zenodo.13605678,cern.zenodo,Zenodo,2024,Preprint,Field study on night-time driver reaction times under different road lighting,Zenodo,2024-08-30T11:55:48Z,2024-08-30T12:29:28Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,11,,repository
10.5281/zenodo.13605679,cern.zenodo,Zenodo,2024,Preprint,Field study on night-time driver reaction times under different road lighting,Zenodo,2024-08-30T11:55:48Z,2024-08-30T12:29:28Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,11,,repository
10.5281/zenodo.13482030,cern.zenodo,Zenodo,2024,Dataset,BioReCer Main biological feedstock flows database,Zenodo,2024-09-02T10:50:04Z,2024-09-02T10:50:05Z,0,,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,6,,repository
10.5281/zenodo.13482031,cern.zenodo,Zenodo,2024,Dataset,BioReCer Main biological feedstock flows database,Zenodo,2024-09-02T10:50:04Z,2024-09-02T10:50:05Z,0,,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,6,,repository
10.5281/zenodo.13736238,cern.zenodo,Zenodo,2024,Dataset,MetTLM 20NRM01 TU/e Dataset: Dependence of Temporal Frequency and Chromaticity on the Visibility of the Phantom Array Effect,Zenodo,2024-09-09T12:44:42Z,2024-09-09T12:44:43Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,18,10.25039/x50.2023.OP060,repository
10.5281/zenodo.10521695,cern.zenodo,Zenodo,2024,Dataset,Integration of High-Tc Superconductors with High-Q-Factor Oxide Mechanical Resonators (Dataset),Zenodo,2024-10-03T14:30:04Z,2024-10-03T14:30:06Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,10,10.1002/adfm.202403155,repository
10.5281/zenodo.10521694,cern.zenodo,Zenodo,2024,Dataset,Integration of High-Tc Superconductors with High-Q-Factor Oxide Mechanical Resonators (Dataset),Zenodo,2024-10-03T14:30:05Z,2024-10-03T14:30:06Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,10,10.1002/adfm.202403155,repository
10.5061/dryad.4tmpg4fkt,dryad.dryad,DRYAD,2024,Dataset,Centurial life history parameters in Baltic cod (Gadus morhua),Dryad,2024-10-04T17:33:43Z,2025-07-23T15:18:13Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,9,10.5281/zenodo.13753890,repository
10.5281/zenodo.13753889,cern.zenodo,Zenodo,2024,Other,Centurial life history parameters in Baltic cod (Gadus morhua),Zenodo,2024-10-04T17:34:25Z,2024-10-04T17:34:26Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,9,,repository
10.5281/zenodo.13753890,cern.zenodo,Zenodo,2024,Other,Centurial life history parameters in Baltic cod (Gadus morhua),Zenodo,2024-10-04T17:34:25Z,2024-10-04T17:34:26Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,9,,repository
10.13140/rg.2.2.32566.31046,rg.rg,ResearchGate,2024,Text,"Complete Manual - Nordic Pine TTX 2024: A complete manual, guide and lessons learned from Nato STO SAS 191 Nordic Pine 2024 TTX",RISE Research Institutes of Sweden,2024-10-21T11:09:01Z,2025-10-21T22:57:02Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,23,,repository
10.5281/zenodo.14055461,cern.zenodo,Zenodo,2024,Text,The NEB Academy North Hub,RISE Research Institutes of Sweden,2024-11-14T09:59:19Z,2024-11-14T09:59:20Z,1,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,5,,repository
10.5281/zenodo.14055462,cern.zenodo,Zenodo,2024,Text,The NEB Academy North Hub,RISE Research Institutes of Sweden,2024-11-14T09:59:19Z,2024-11-14T09:59:20Z,1,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,5,,repository
10.5281/zenodo.14162606,cern.zenodo,Zenodo,2024,Software,pgmj/RaschIRTlecture: Release 1.1.0,Zenodo,2024-11-14T12:46:58Z,2024-11-14T12:46:59Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,3,,repository
10.5281/zenodo.14163173,cern.zenodo,Zenodo,2024,Dataset,Operational data from the Luleå demosite in WEDISTRICT,Zenodo,2024-11-14T13:49:39Z,2024-11-14T13:49:40Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,8,,repository
10.5281/zenodo.14163174,cern.zenodo,Zenodo,2024,Dataset,Operational data from the Luleå demosite in WEDISTRICT,Zenodo,2024-11-14T13:49:39Z,2024-11-14T13:49:40Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,8,,repository
10.5281/zenodo.14163765,cern.zenodo,Zenodo,2025,Text,Supplementary Material for Leveraging Large Language Models for Cybersecurity Risk Assessment in Cyber-Physical Systems: A Case Study in Forestry Automation,Zenodo,2024-11-14T22:05:28Z,2025-08-14T12:32:16Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,20,,repository
10.5281/zenodo.14169800,cern.zenodo,Zenodo,2024,Dataset,"Key results and plot files for the paper ""Diversity of biomass usage pathways to achieve emissions targets in the European energy system""",Zenodo,2024-11-20T08:22:58Z,2025-03-28T10:08:22Z,0,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,22,,repository
10.5281/zenodo.14169801,cern.zenodo,Zenodo,2024,Dataset,"Key results and plot files for the paper ""Diversity of biomass usage pathways to achieve emissions targets in the European energy system""",Zenodo,2024-11-20T08:22:58Z,2025-03-28T10:08:22Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,22,,repository
10.6084/m9.figshare.27915339,figshare.ars,figshare Academic Research System,2024,Text,"Additional file 1 of Protocol for a prospective, multicentre, cross-sectional cohort study to assess personal light exposure",figshare,2024-11-27T04:48:33Z,2024-11-27T04:48:35Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,17,10.1186/s12889-024-20206-4,repository
10.6084/m9.figshare.27915339.v1,figshare.ars,figshare Academic Research System,2024,Text,"Additional file 1 of Protocol for a prospective, multicentre, cross-sectional cohort study to assess personal light exposure",figshare,2024-11-27T04:48:33Z,2024-11-27T04:48:35Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,17,10.1186/s12889-024-20206-4,repository
10.6084/m9.figshare.c.7558488,figshare.ars,figshare Academic Research System,2024,Collection,"Protocol for a prospective, multicentre, cross-sectional cohort study to assess personal light exposure",figshare,2024-11-27T04:48:34Z,2024-11-27T04:48:35Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,13,,repository
10.6084/m9.figshare.c.7558488.v1,figshare.ars,figshare Academic Research System,2024,Collection,"Protocol for a prospective, multicentre, cross-sectional cohort study to assess personal light exposure",figshare,2024-11-27T04:48:35Z,2024-11-27T04:48:36Z,0,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,,,OPEN,,,,,,,13,,repository
10.13140/rg.2.2.14548.00644,rg.rg,ResearchGate,2024,Text,Composite binders with high amounts of SCM for Swedish climate: the influence of temperature on microstructure and durability,RISE Research Institutes of Sweden,2024-11-29T12:16:56Z,2025-10-22T01:15:16Z,1,,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,18,,repository
